Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
219,7,2.32E-36,-1.17E-35,8.13E-36,-9.60E-34,1.64E-33,6.99E-34,200,300,0,-51.3556,7.63726,-663.818,150152,51350.5,-10775.3,-127.644,-26.194,0,-51.3556,7.63726,-663.818,17388,-84732.3,-2069.84,-127.644,-26.194,0
219,8,3.58E-36,-1.49E-35,1.44E-35,-1.23E-33,2.64E-33,1.10E-33,200,300,0,-51.609,7.20401,-666.843,150861,51624.1,-10816.6,-127.584,-26.2324,0,-51.609,7.20401,-666.843,17492.9,-85078.6,-1971.65,-127.584,-26.2324,0
219,9,3.17E-36,-7.12E-36,1.63E-35,-5.94E-34,2.57E-33,1.02E-33,200,300,0,-51.748,6.79418,-669.808,151555,51896.1,-10858.3,-127.521,-26.2671,0,-51.748,6.79418,-669.808,17593.9,-85414.4,-1901.49,-127.521,-26.2671,0
220,0,-1.73E-36,2.43E-35,3.18E-36,1.99E-33,-6.33E-34,-4.04E-34,200,300,0,-51.8281,6.48014,-672.726,152230,52166.7,-10914.8,-127.455,-26.2884,0,-51.8281,6.48014,-672.726,17684.9,-85742,-1877.58,-127.455,-26.2884,0
220,1,-1.44E-35,9.01E-35,-3.98E-35,7.39E-33,-9.49E-33,-4.19E-33,200,300,0,-51.9268,6.27086,-675.599,152888,52432.2,-10999.2,-127.392,-26.3003,0,-51.9268,6.27086,-675.599,17768.5,-86065.6,-1899.34,-127.392,-26.3003,0
220,2,-3.55E-35,1.82E-34,-1.22E-34,1.50E-32,-2.49E-32,-1.07E-32,200,300,0,-52.0811,6.12683,-678.435,153540,52683.9,-11107.6,-127.345,-26.3146,0,-52.0811,6.12683,-678.435,17852.8,-86395.4,-1947.39,-127.345,-26.3146,0
220,3,-5.74E-35,2.45E-34,-2.26E-34,2.02E-32,-4.22E-32,-1.76E-32,200,300,0,-52.2686,6.00321,-681.259,154201,52914.6,-11212.9,-127.328,-26.3474,0,-52.2686,6.00321,-681.259,17949.4,-86743.5,-1989.84,-127.328,-26.3474,0
220,4,-5.61E-35,1.50E-34,-2.75E-34,1.24E-32,-4.47E-32,-1.79E-32,200,300,0,-52.4513,5.87335,-684.08,154887,53123.4,-11285.2,-127.343,-26.4163,0,-52.4513,5.87335,-684.08,18070.9,-87113,-1999.02,-127.343,-26.4163,0
220,5,1.29E-35,-3.11E-34,-1.00E-34,-2.53E-32,-1.74E-34,2.04E-33,200,300,0,-52.6152,5.71746,-686.921,155590,53318.9,-11322.3,-127.38,-26.503,0,-52.6152,5.71746,-686.921,18205.5,-87499.9,-1971.34,-127.38,-26.503,0
220,6,2.04E-34,-1.33E-33,5.38E-34,-1.09E-31,1.33E-31,5.93E-32,200,300,0,-52.7647,5.50808,-689.853,156280,53519,-11350.8,-127.42,-26.5406,0,-52.7647,5.50808,-689.853,18309.1,-87900.9,-1927.02,-127.42,-26.5406,0
220,7,5.40E-34,-2.82E-33,1.82E-33,-2.32E-31,3.77E-31,1.61E-31,200,300,0,-52.9029,5.23083,-692.945,156935,53741.5,-11397.2,-127.445,-26.4749,0,-52.9029,5.23083,-692.945,18345.6,-88312.3,-1888.9,-127.445,-26.4749,0
220,8,9.15E-34,-4.02E-33,3.55E-33,-3.31E-31,6.68E-31,2.80E-31,200,300,0,-53.0329,4.90461,-696.185,157557,53992.3,-11466.1,-127.445,-26.3149,0,-53.0329,4.90461,-696.185,18320,-88725.7,-1864.98,-127.445,-26.3149,0
220,9,9.73E-34,-2.91E-33,4.58E-33,-2.42E-31,7.62E-31,3.08E-31,200,300,0,-53.1722,4.5691,-699.463,158172,54263.8,-11547.2,-127.421,-26.1335,0,-53.1722,4.5691,-699.463,18279.4,-89126,-1849.41,-127.421,-26.1335,0
221,0,1.58E-35,3.77E-33,2.34E-33,3.07E-31,1.57E-31,3.38E-32,200,300,0,-53.3454,4.26368,-702.644,158814,54541.7,-11630.9,-127.376,-26.0229,0,-53.3454,4.26368,-702.644,18284.8,-89500.4,-1835.93,-127.376,-26.0229,0
221,1,-2.87E-33,1.94E-32,-7.08E-33,1.59E-30,-1.84E-30,-8.24E-31,200,300,0,-53.5508,3.99349,-705.713,159495,54815.2,-11714.9,-127.327,-26.005,0,-53.5508,3.99349,-705.713,18352.1,-89856,-1823.38,-127.327,-26.005,0
221,2,-8.15E-33,4.35E-32,-2.70E-32,3.58E-30,-5.66E-30,-2.43E-30,200,300,0,-53.76,3.71973,-708.762,160188,55079.6,-11798.2,-127.288,-26.0116,0,-53.76,3.71973,-708.762,18436,-90216.7,-1808.73,-127.288,-26.0116,0
221,3,-1.45E-32,6.52E-32,-5.52E-32,5.37E-30,-1.05E-29,-4.41E-30,200,300,0,-53.9519,3.41728,-711.83,160859,55336.1,-11880.4,-127.262,-25.9799,0,-53.9519,3.41728,-711.83,18493.3,-90589,-1790.53,-127.262,-25.9799,0
221,4,-1.66E-32,5.41E-32,-7.54E-32,4.48E-30,-1.28E-29,-5.21E-30,200,300,0,-54.1136,3.10932,-714.84,161500,55591.2,-11963.7,-127.233,-25.9253,0,-54.1136,3.10932,-714.84,18532.5,-90950.9,-1778.41,-127.233,-25.9253,0
221,5,-3.59E-33,-4.19E-32,-4.81E-32,-3.39E-30,-4.80E-30,-1.53E-30,200,300,0,-54.2428,2.82633,-717.705,162128,55847.8,-12049.3,-127.186,-25.8971,0,-54.2428,2.82633,-717.705,18586.5,-91281.8,-1780.13,-127.186,-25.8971,0
221,6,3.95E-32,-2.80E-31,8.95E-32,-2.30E-29,2.48E-29,1.13E-29,200,300,0,-54.3785,2.56167,-720.455,162749,56102.8,-12130,-127.129,-25.8976,0,-54.3785,2.56167,-720.455,18658,-91590.3,-1779.43,-127.129,-25.8976,0
221,7,1.22E-31,-6.68E-31,3.97E-31,-5.49E-29,8.44E-29,3.64E-29,200,300,0,-54.5773,2.27169,-723.275,163367,56354.8,-12193.7,-127.084,-25.8718,0,-54.5773,2.27169,-723.275,18712.4,-91916.6,-1743.92,-127.084,-25.8718,0
221,8,2.28E-31,-1.05E-30,8.55E-31,-8.65E-29,1.65E-28,6.93E-29,200,300,0,-54.8516,1.91902,-726.364,163991,56602.2,-12234.6,-127.075,-25.7697,0,-54.8516,1.91902,-726.364,18718.2,-92302.5,-1657.66,-127.075,-25.7697,0
221,9,2.79E-31,-9.72E-31,1.23E-30,-8.04E-29,2.13E-28,8.72E-29,200,300,0,-55.1597,1.5129,-729.699,164634,56844.2,-12260.9,-127.099,-25.6187,0,-55.1597,1.5129,-729.699,18694,-92744,-1539.07,-127.099,-25.6187,0
222,0,1.07E-31,3.90E-31,9.24E-31,3.13E-29,1.11E-28,3.92E-29,200,300,0,-55.4497,1.10705,-733.021,165314,57084.3,-12289.7,-127.125,-25.5249,0,-55.4497,1.10705,-733.021,18710.3,-93184.9,-1426.67,-127.125,-25.5249,0
222,1,-5.32E-31,4.01E-30,-1.07E-30,3.29E-28,-3.25E-28,-1.50E-28,200,300,0,-55.7138,0.759858,-736.096,166039,57321.7,-12332.7,-127.127,-25.5675,0,-55.7138,0.759858,-736.096,18820.2,-93578,-1345.74,-127.127,-25.5675,0
222,2,-1.82E-30,1.02E-29,-5.79E-30,8.37E-28,-1.25E-27,-5.41E-28,200,300,0,-55.9839,0.467535,-738.941,166783,57550.5,-12387.2,-127.118,-25.7052,0,-55.9839,0.467535,-738.941,18994.7,-93932.5,-1286.3,-127.118,-25.7052,0
222,3,-3.57E-30,1.68E-29,-1.32E-29,1.38E-27,-2.56E-27,-1.08E-27,200,300,0,-56.2779,0.162417,-741.744,167496,57773.4,-12442.7,-127.111,-25.8136,0,-56.2779,0.162417,-741.744,19147.1,-94284.1,-1220.43,-127.111,-25.8136,0
222,4,-4.64E-30,1.70E-29,-1.99E-29,1.41E-27,-3.51E-27,-1.44E-27,200,300,0,-56.5729,-0.187025,-744.625,168141,58000.6,-12496.4,-127.108,-25.8064,0,-56.5729,-0.187025,-744.625,19216.1,-94647.5,-1143.44,-127.108,-25.8064,0
222,5,-2.44E-30,-2.02E-30,-1.70E-29,-1.54E-28,-2.27E-27,-8.42E-28,200,300,0,-56.8243,-0.547531,-747.548,168720,58235.4,-12559.6,-127.098,-25.6978,0,-56.8243,-0.547531,-747.548,19210.3,-95011.8,-1082.52,-127.098,-25.6978,0
222,6,6.97E-30,-5.67E-29,1.15E-29,-4.65E-27,4.10E-27,1.93E-27,200,300,0,-57.006,-0.91202,-750.432,169266,58478.2,-12645.6,-127.074,-25.5575,0,-57.006,-0.91202,-750.432,19179.1,-95360.4,-1057.43,-127.074,-25.5575,0
222,7,2.70E-29,-1.54E-28,8.35E-29,-1.27E-26,1.84E-26,7.99E-27,200,300,0,-57.1452,-1.3236,-753.273,169825,58730.4,-12751.7,-127.033,-25.449,0,-57.1452,-1.3236,-753.273,19170.1,-95690.6,-1051.28,-127.033,-25.449,0
222,8,5.56E-29,-2.67E-28,2.02E-28,-2.20E-26,3.97E-26,1.68E-26,200,300,0,-57.307,-1.80022,-756.132,170435,58989.7,-12863.9,-126.985,-25.4045,0,-57.307,-1.80022,-756.132,19209.2,-96017.3,-1033.43,-126.985,-25.4045,0
222,9,7.63E-29,-2.93E-28,3.21E-28,-2.42E-26,5.73E-26,2.36E-26,200,300,0,-57.5258,-2.30837,-759.025,171096,59250.2,-12974.3,-126.939,-25.4159,0,-57.5258,-2.30837,-759.025,19291.3,-96350,-995.964,-126.939,-25.4159,0
223,0,4.97E-29,-3.11E-29,3.04E-28,-2.76E-27,4.34E-26,1.66E-26,200,300,0,-57.7804,-2.80956,-761.91,171767,59509.3,-13081.3,-126.895,-25.4429,0,-57.7804,-2.80956,-761.91,19385.2,-96682.4,-949.311,-126.895,-25.4429,0
223,1,-8.77E-29,7.89E-28,-1.00E-28,6.46E-26,-4.87E-26,-2.38E-26,200,300,0,-58.046,-3.28935,-764.769,172408,59767.2,-13178.6,-126.849,-25.4383,0,-58.046,-3.28935,-764.769,19454.4,-97010.4,-895.082,-126.849,-25.4383,0
223,2,-3.97E-28,2.33E-27,-1.19E-27,1.91E-25,-2.68E-25,-1.17E-25,200,300,0,-58.3061,-3.73667,-767.631,173014,60017.5,-13258.8,-126.815,-25.3867,0,-58.3061,-3.73667,-767.631,19487.7,-97346.9,-831.539,-126.815,-25.3867,0
223,3,-8.60E-28,4.22E-27,-3.07E-27,3.47E-25,-6.11E-25,-2.59E-25,200,300,0,-58.5261,-4.13204,-770.515,173614,60246.7,-13322.9,-126.81,-25.3225,0,-58.5261,-4.13204,-770.515,19511.3,-97708.9,-770.602,-126.81,-25.3225,0
223,4,-1.25E-27,4.97E-27,-5.12E-27,4.10E-25,-9.29E-25,-3.84E-25,200,300,0,-58.695,-4.48692,-773.379,174238,60455.7,-13378.8,-126.829,-25.2941,0,-58.695,-4.48692,-773.379,19562,-98087.1,-719.995,-126.829,-25.2942,0
223,5,-9.50E-28,1.44E-27,-5.30E-27,1.22E-25,-7.97E-25,-3.11E-25,200,300,0,-58.8656,-4.87358,-776.134,174879,60666.4,-13437.5,-126.835,-25.3207,0,-58.8656,-4.87358,-776.134,19652.2,-98440.9,-665.342,-126.835,-25.3207,0
223,6,1.04E-27,-1.08E-26,3.32E-28,-8.82E-25,5.22E-25,2.70E-25,200,300,0,-59.1103,-5.38201,-778.723,175512,60892.8,-13511.5,-126.804,-25.385,0,-59.1103,-5.38201,-778.723,19767.9,-98745.4,-586.111,-126.804,-25.3851,0
223,7,5.78E-27,-3.48E-26,1.68E-26,-2.86E-24,3.86E-24,1.69E-24,200,300,0,-59.4526,-6.02826,-781.181,176120,61123.3,-13605.6,-126.755,-25.4532,0,-59.4526,-6.02826,-781.181,19883.5,-99018.9,-479.285,-126.755,-25.4532,0
223,8,1.32E-26,-6.62E-26,4.65E-26,-5.45E-24,9.36E-24,3.98E-24,200,300,0,-59.851,-6.71497,-783.583,176694,61344.1,-13710.2,-126.713,-25.4948,0,-59.851,-6.71497,-783.583,19977.3,-99290.5,-363.415,-126.713,-25.4948,0
223,9,2.02E-26,-8.31E-26,8.13E-26,-6.86E-24,1.49E-23,6.20E-24,200,300,0,-60.2299,-7.29751,-785.993,177235,61555,-13808.3,-126.685,-25.4923,0,-60.2299,-7.29751,-785.993,20036.8,-99573.6,-266.287,-126.685,-25.4923,0
224,0,1.74E-26,-3.71E-26,9.09E-26,-3.10E-24,1.42E-23,5.62E-24,200,300,0,-60.5283,-7.68992,-788.442,177754,61759.2,-13889.1,-126.669,-25.4498,0,-60.5283,-7.68992,-788.442,20065.7,-99871.5,-207.021,-126.669,-25.4498,0
224,1,-1.10E-26,1.44E-25,1.38E-26,1.17E-23,-4.44E-24,-2.65E-24,200,300,0,-60.7313,-7.94001,-790.893,178270,61959,-13952.8,-126.659,-25.4039,0,-60.7313,-7.94001,-790.893,20091.8,-100174,-178.884,-126.659,-25.4039,0
224,2,-8.33E-26,5.17E-25,-2.33E-25,4.25E-23,-5.51E-23,-2.43E-23,200,300,0,-60.8645,-8.20071,-793.279,178801,62157.4,-14010.1,-126.645,-25.3946,0,-60.8645,-8.20071,-793.279,20145,-100465,-156.103,-126.645,-25.3946,0
224,3,-2.03E-25,1.03E-24,-7.00E-25,8.51E-23,-1.43E-22,-6.08E-23,200,300,0,-60.9603,-8.59104,-795.619,179341,62351.9,-14075.5,-126.631,-25.4114,0,-60.9603,-8.59104,-795.619,20217.8,-100750,-122.296,-126.631,-25.4114,0
224,4,-3.24E-25,1.38E-24,-1.28E-24,1.13E-22,-2.38E-22,-9.93E-23,200,300,0,-61.0384,-9.11173,-797.975,179872,62531.3,-14153.7,-126.637,-25.4102,0,-61.0384,-9.11173,-797.975,20276.7,-101054,-78.1191,-126.637,-25.4102,0
224,5,-3.10E-25,8.00E-25,-1.53E-24,6.65E-23,-2.48E-22,-9.90E-23,200,300,0,-61.1222,-9.69711,-800.335,180373,62687.5,-14240,-126.673,-25.3725,0,-61.1222,-9.69711,-800.335,20306.5,-101381,-27.6865,-126.673,-25.3724,0
224,6,9.17E-26,-1.85E-24,-5.05E-25,-1.51E-22,1.20E-23,1.71E-23,200,300,0,-61.2633,-10.2791,-802.639,180846,62826.6,-14330.2,-126.725,-25.3145,0,-61.2633,-10.2791,-802.639,20318.4,-101714,29.7051,-126.725,-25.3145,0
224,7,1.19E-24,-7.64E-24,3.16E-24,-6.27E-22,7.75E-22,3.45E-22,200,300,0,-61.5174,-10.8051,-804.876,181311,62968.7,-14415.6,-126.766,-25.2653,0,-61.5174,-10.8051,-804.876,20335.4,-102031,102.931,-126.766,-25.2653,0
224,8,3.08E-24,-1.61E-23,1.05E-23,-1.32E-21,2.16E-21,9.23E-22,200,300,0,-61.8899,-11.2804,-807.088,181787,63133.3,-14486.3,-126.776,-25.238,0,-61.8899,-11.2804,-807.088,20369.3,-102320,204.126,-126.776,-25.238,0
224,9,5.17E-24,-2.26E-23,2.01E-23,-1.86E-21,3.78E-21,1.58E-21,200,300,0,-62.3231,-11.7873,-809.314,182261,63325.8,-14548.8,-126.754,-25.2045,0,-62.3231,-11.7873,-809.314,20398.3,-102584,332.245,-126.754,-25.2045,0
225,0,5.40E-24,-1.58E-23,2.56E-23,-1.31E-21,4.24E-21,1.71E-21,200,300,0,-62.7346,-12.3901,-811.556,182693,63536.3,-14619.4,-126.71,-25.1145,0,-62.7346,-12.3901,-811.556,20381.8,-102833,467.454,-126.71,-25.1145,0
225,1,-1.92E-25,2.28E-23,1.23E-23,1.86E-21,6.92E-22,1.07E-22,200,300,0,-63.0605,-13.046,-813.765,183070,63744.6,-14702.1,-126.667,-24.9662,0,-63.0605,-13.046,-813.765,20316.6,-103077,584.458,-126.667,-24.9662,0
225,2,-1.67E-23,1.12E-22,-4.19E-23,9.17E-21,-1.07E-20,-4.81E-21,200,300,0,-63.2861,-13.6708,-815.846,183427,63927.5,-14787.3,-126.643,-24.8309,0,-63.2861,-13.6708,-815.846,20258.2,-103321,672.437,-126.643,-24.8309,0
225,3,-4.66E-23,2.48E-22,-1.55E-22,2.04E-20,-3.24E-20,-1.39E-20,200,300,0,-63.4483,-14.2529,-817.74,183808,64076.9,-14865,-126.642,-24.7755,0,-63.4483,-14.2529,-817.74,20260,-103560,746.483,-126.642,-24.7755,0
225,4,-8.20E-23,3.67E-22,-3.14E-22,3.02E-20,-5.96E-20,-2.50E-20,200,300,0,-63.5948,-14.8498,-819.484,184217,64207.2,-14933.6,-126.649,-24.7965,0,-63.5948,-14.8498,-819.484,20320.3,-103787,829.526,-126.649,-24.7965,0
225,5,-9.24E-23,2.96E-22,-4.23E-22,2.45E-20,-7.16E-20,-2.91E-20,200,300,0,-63.7554,-15.5017,-821.169,184626,64336,-15004,-126.653,-24.8337,0,-63.7554,-15.5017,-821.169,20392.7,-104004,924.963,-126.653,-24.8337,0
225,6,-1.60E-23,-2.60E-22,-2.58E-22,-2.11E-20,-2.42E-20,-7.39E-21,200,300,0,-63.9516,-16.1939,-822.909,184997,64472.9,-15089.1,-126.652,-24.8085,0,-63.9516,-16.1939,-822.909,20415.2,-104224,1020.94,-126.652,-24.8085,0
225,7,2.31E-22,-1.62E-21,5.35E-22,-1.33E-19,1.46E-19,6.60E-20,200,300,0,-64.1918,-16.8929,-824.798,185310,64623,-15190.4,-126.65,-24.6733,0,-64.1918,-16.8929,-824.798,20350.5,-104461,1111.02,-126.65,-24.6733,0
225,8,7.01E-22,-3.81E-21,2.29E-21,-3.13E-19,4.85E-19,2.09E-19,200,300,0,-64.4545,-17.6123,-826.831,185588,64780.8,-15301.2,-126.652,-24.4567,0,-64.4545,-17.6123,-826.831,20221.5,-104720,1200.26,-126.652,-24.4566,0
225,9,1.29E-21,-5.92E-21,4.87E-21,-4.88E-19,9.35E-19,3.93E-19,200,300,0,-64.6922,-18.4165,-828.871,185875,64932.6,-15415.7,-126.661,-24.2505,0,-64.6922,-18.4165,-828.871,20100.6,-104986,1298.13,-126.661,-24.2505,0
226,0,1.56E-21,-5.36E-21,6.92E-21,-4.43E-19,1.19E-18,4.87E-19,200,300,0,-64.8698,-19.3269,-830.711,186200,65077.6,-15528.1,-126.66,-24.1449,0,-64.8698,-19.3269,-830.711,20057.5,-105218,1407.86,-126.66,-24.1449,0
226,1,5.41E-22,2.56E-21,5.02E-21,2.06E-19,5.82E-19,2.03E-19,200,300,0,-65.0031,-20.2772,-832.233,186557,65234.2,-15633.8,-126.616,-24.1647,0,-65.0031,-20.2772,-832.233,20110.6,-105374,1523.63,-126.616,-24.1647,0
226,2,-3.13E-21,2.33E-20,-6.49E-21,1.91E-18,-1.93E-18,-8.85E-19,200,300,0,-65.1399,-21.1947,-833.516,186923,65414.5,-15732.6,-126.52,-24.2585,0,-65.1399,-21.1947,-833.516,20219.8,-105456,1640.31,-126.52,-24.2585,0
226,3,-1.05E-20,5.81E-20,-3.34E-20,4.78E-18,-7.19E-18,-3.11E-18,200,300,0,-65.3014,-22.049,-834.741,187268,65599.6,-15824.9,-126.413,-24.3424,0,-65.3014,-22.049,-834.741,20319.6,-105522,1755.42,-126.413,-24.3424,0
226,4,-2.03E-20,9.48E-20,-7.50E-20,7.81E-18,-1.46E-17,-6.15E-18,200,300,0,-65.4633,-22.8147,-836.057,187562,65749.9,-15906,-126.357,-24.3416,0,-65.4633,-22.8147,-836.057,20351,-105642,1863.63,-126.357,-24.3416,0
226,5,-2.60E-20,9.44E-20,-1.12E-19,7.80E-18,-1.97E-17,-8.09E-18,200,300,0,-65.5916,-23.5002,-837.576,187793,65844.5,-15970.5,-126.387,-24.2105,0,-65.5916,-23.5002,-837.576,20278.1,-105859,1965.36,-126.387,-24.2105,0
226,6,-1.29E-20,-1.67E-20,-9.33E-20,-1.31E-18,-1.22E-17,-4.48E-18,200,300,0,-65.6766,-24.1969,-839.324,187983,65898.9,-16027.2,-126.486,-23.9698,0,-65.6766,-24.1969,-839.324,20118.4,-106163,2068.44,-126.486,-23.9698,0
226,7,4.13E-20,-3.30E-19,7.22E-20,-2.70E-17,2.46E-17,1.15E-17,200,300,0,-65.7369,-24.9895,-841.107,188169,65942.7,-16096.7,-126.6,-23.7155,0,-65.7369,-24.9895,-841.107,19947.3,-106484,2173.48,-126.6,-23.7155,0
226,8,1.55E-19,-8.82E-19,4.83E-19,-7.25E-17,1.06E-16,4.60E-17,200,300,0,-65.803,-25.8594,-842.62,188361,65993.9,-16184.8,-126.68,-23.542,0,-65.803,-25.8594,-842.62,19836.9,-106743,2276.99,-126.68,-23.542,0
226,9,3.16E-19,-1.51E-18,1.15E-18,-1.24E-16,2.26E-16,9.56E-17,200,300,0,-65.883,-26.7399,-843.728,188555,66057.1,-16276.8,-126.708,-23.4788,0,-65.883,-26.7399,-843.728,19809.7,-106907,2381.53,-126.708,-23.4788,0
227,0,4.28E-19,-1.63E-18,1.81E-18,-1.35E-16,3.22E-16,1.33E-16,200,300,0,-65.9442,-27.6038,-844.534,188761,66133.8,-16360.8,-126.692,-23.5093,0,-65.9442,-27.6038,-844.534,19854.4,-106996,2486.86,-126.692,-23.5093,0
227,1,2.67E-19,-9.57E-20,1.68E-18,-8.99E-18,2.36E-16,8.98E-17,200,300,0,-65.9483,-28.4467,-845.212,188995,66224.7,-16435.2,-126.647,-23.6072,0,-65.9483,-28.4467,-845.212,19953.1,-107044,2586.01,-126.647,-23.6072,0
227,2,-5.25E-19,4.61E-18,-6.73E-19,3.77E-16,-2.97E-16,-1.43E-16,200,300,0,-65.9148,-29.2464,-845.876,189252,66327.8,-16499.7,-126.587,-23.7355,0,-65.9148,-29.2464,-845.876,20077.3,-107077,2678.75,-126.587,-23.7355,0
227,3,-2.29E-18,1.33E-17,-6.91E-18,1.09E-15,-1.55E-15,-6.74E-16,200,300,0,-65.9234,-30.0094,-846.594,189490,66440.4,-16555.1,-126.52,-23.8263,0,-65.9234,-30.0094,-846.594,20171.2,-107111,2781.52,-126.52,-23.8263,0
227,4,-4.89E-18,2.39E-17,-1.75E-17,1.97E-15,-3.48E-15,-1.48E-15,200,300,0,-66.0375,-30.8091,-847.393,189655,66560,-16608.9,-126.453,-23.8096,0,-66.0375,-30.8091,-847.393,20176,-107156,2914.42,-126.453,-23.8096,0
227,5,-7.00E-18,2.77E-17,-2.89E-17,2.29E-15,-5.23E-15,-2.16E-15,200,300,0,-66.2344,-31.7,-848.261,189731,66680.3,-16672.2,-126.392,-23.6707,0,-66.2344,-31.7,-848.261,20078.9,-107213,3073.14,-126.392,-23.6707,0
227,6,-5.17E-18,6.96E-18,-2.94E-17,5.90E-16,-4.37E-15,-1.70E-15,200,300,0,-66.4193,-32.6371,-849.198,189760,66792.5,-16747.9,-126.346,-23.4577,0,-66.4193,-32.6371,-849.198,19920.2,-107293,3226.52,-126.346,-23.4576,0
227,7,6.32E-18,-6.32E-17,3.48E-18,-5.17E-15,3.27E-15,1.66E-15,200,300,0,-66.5216,-33.536,-850.172,189800,66887.3,-16829,-126.325,-23.2486,0,-66.5216,-33.536,-850.172,19765.3,-107398,3350.19,-126.325,-23.2486,0
227,8,3.33E-17,-2.00E-16,9.77E-17,-1.64E-14,2.23E-14,9.79E-15,200,300,0,-66.565,-34.3641,-851.089,189883,66955.4,-16904.4,-126.33,-23.1061,0,-66.565,-34.3641,-851.089,19665.4,-107518,3453.22,-126.33,-23.1061,0
227,9,7.54E-17,-3.75E-16,2.66E-16,-3.09E-14,5.34E-14,2.27E-14,200,300,0,-66.616,-35.1469,-851.892,190002,66994.4,-16961.3,-126.358,-23.0349,0,-66.616,-35.1469,-851.892,19623.2,-107643,3567,-126.358,-23.0349,0
228,0,1.14E-16,-4.65E-16,4.60E-16,-3.84E-14,8.42E-14,3.50E-14,200,300,0,-66.6932,-35.9497,-852.622,190125,67018.5,-16993.8,-126.397,-22.9888,0,-66.6932,-35.9497,-852.622,19600.8,-107769,3714.54,-126.397,-22.9888,0
228,1,9.56E-17,-1.92E-16,5.05E-16,-1.61E-14,7.84E-14,3.09E-14,200,300,0,-66.7702,-36.8633,-853.312,190221,67046.3,-17013.7,-126.428,-22.9203,0,-66.7702,-36.8633,-853.312,19558.2,-107883,3897.36,-126.428,-22.9203,0
228,2,-6.93E-17,8.48E-16,5.37E-17,6.93E-14,-3.00E-14,-1.71E-14,200,300,0,-66.8244,-37.9387,-853.931,190272,67082.2,-17039.3,-126.443,-22.8187,0,-66.8244,-37.9387,-853.931,19485.6,-107974,4102.98,-126.443,-22.8187,0
228,3,-4.82E-16,2.97E-15,-1.36E-15,2.44E-13,-3.20E-13,-1.41E-13,200,300,0,-66.8372,-39.1424,-854.445,190304,67120.1,-17080.2,-126.446,-22.722,0,-66.8372,-39.1424,-854.445,19414.7,-108041,4311.42,-126.446,-22.722,0
228,4,-1.16E-15,5.87E-15,-4.01E-15,4.83E-13,-8.14E-13,-3.47E-13,200,300,0,-66.8001,-40.421,-854.845,190358,67157.8,-17138.5,-126.439,-22.6811,0,-66.8001,-40.421,-854.845,19388.8,-108085,4507.8,-126.439,-22.6811,0
228,5,-1.83E-15,7.71E-15,-7.27E-15,6.36E-13,-1.35E-12,-5.61E-13,200,300,0,-66.7402,-41.7856,-855.132,190445,67202.7,-17214.7,-126.412,-22.7085,0,-66.7402,-41.7856,-855.132,19418.8,-108099,4699.37,-126.412,-22.7085,0
228,6,-1.71E-15,4.26E-15,-8.57E-15,3.54E-13,-1.37E-12,-5.48E-13,200,300,0,-66.6884,-43.2917,-855.3,190546,67263.8,-17308.4,-126.357,-22.7822,0,-66.6884,-43.2917,-855.3,19485.6,-108073,4904.1,-126.357,-22.7822,0
228,7,6.25E-16,-1.10E-14,-2.49E-15,-9.01E-13,1.42E-13,1.29E-13,200,300,0,-66.6262,-44.953,-855.339,190630,67334.1,-17417.4,-126.278,-22.8705,0,-66.6262,-44.953,-855.339,19562,-108010,5123.19,-126.278,-22.8705,0
228,8,6.89E-15,-4.39E-14,1.86E-14,-3.61E-12,4.51E-12,2.00E-12,200,300,0,-66.5085,-46.6913,-855.268,190666,67390.9,-17532.4,-126.205,-22.9314,0,-66.5085,-46.6913,-855.268,19612.5,-107939,5341.04,-126.205,-22.9315,0
228,9,1.76E-14,-9.13E-14,6.00E-14,-7.51E-12,1.23E-11,5.28E-12,200,300,0,-66.3324,-48.3532,-855.173,190625,67418.5,-17635.9,-126.164,-22.9082,0,-66.3324,-48.3532,-855.173,19590.4,-107892,5542.99,-126.164,-22.9082,0
229,0,2.92E-14,-1.27E-13,1.14E-13,-1.04E-11,2.14E-11,8.94E-12,200,300,0,-66.1568,-49.778,-855.157,190485,67421.4,-17714.2,-126.159,-22.7487,0,-66.1568,-49.778,-855.157,19453.8,-107886,5721.71,-126.159,-22.7487,0
229,1,2.99E-14,-8.55E-14,1.43E-13,-7.09E-12,2.36E-11,9.50E-12,200,300,0,-66.0518,-50.8806,-855.269,190267,67415.1,-17762.3,-126.177,-22.4645,0,-66.0518,-50.8806,-855.269,19213.2,-107915,5878.59,-126.177,-22.4645,0
229,2,-2.69E-15,1.37E-13,6.40E-14,1.12E-11,2.79E-12,1.23E-13,200,300,0,-66.0375,-51.6772,-855.437,190043,67420.3,-17780,-126.186,-22.1587,0,-66.0375,-51.6772,-855.437,18955.4,-107944,6021.38,-126.186,-22.1587,0
229,3,-9.72E-14,6.44E-13,-2.48E-13,5.29E-11,-6.27E-11,-2.81E-11,200,300,0,-66.0839,-52.232,-855.517,189883,67450.3,-17775.4,-126.159,-21.9511,0,-66.0839,-52.232,-855.517,18779.5,-107931,6148.92,-126.159,-21.9511,0
