Pitch,Roll,Rtoe,Rheel,Ltoe,Lheel,RHipX,RhipY,LHipX,LHipY,RHCur,RHAng,RKCur,RKAng,LHCur,LHAng,LKCur,LKAng,State,FootState,MinState,KeyState,WeightShift,HMI,RefTime,Thigh,Tlow,Column1
3046,805,359,16,659,28,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61639,
3046,805,363,22,662,2,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61671,
3046,804,363,18,659,0,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61697,
3046,804,364,15,667,8,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61733,
3046,804,358,18,671,32,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61765,
3046,804,347,15,650,5,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61791,
3046,804,351,18,653,10,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61827,
3046,804,350,18,685,0,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61859,
3045,804,348,4,650,16,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61885,
3046,804,343,13,649,16,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61921,
3045,804,335,15,641,0,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61957,
3045,805,340,12,629,10,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,61983,
3045,805,319,19,624,0,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,62009,
3045,805,324,9,611,6,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,62045,
3045,806,275,12,609,8,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,62077,
3045,806,307,24,586,0,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,62103,
3045,805,324,22,588,8,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,62139,
3044,805,311,9,586,6,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,62171,
3045,804,308,10,577,13,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,62197,
3045,804,315,12,563,9,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,62233,
3045,804,307,16,577,12,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,62265,
3045,804,321,12,563,12,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,4160,1028,0,16,1000,0,0,10,62291,
3045,805,295,18,566,37,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62327,
3045,805,286,13,577,4,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62359,
3045,805,284,12,560,16,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62385,
3045,805,251,15,544,4,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62421,
3045,805,275,19,522,2,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62457,
3046,805,268,10,516,12,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62483,
3045,806,273,12,449,0,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62509,
3045,807,279,4,483,0,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62545,
3046,808,287,10,460,5,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62577,
3046,808,295,12,454,13,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62603,
3046,809,292,16,480,8,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62639,
3046,809,297,15,478,9,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62671,
3046,809,299,12,462,13,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62697,
3046,809,307,18,475,5,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,16,1000,0,0,10,62733,
3046,809,273,36,433,0,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,62765,
3046,809,289,19,475,9,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,62791,
3046,808,270,18,471,0,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,62827,
3047,808,297,15,483,2,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,62859,
3048,808,294,10,503,0,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,62885,
3048,807,308,10,515,10,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,62921,
3048,805,308,13,536,8,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,62957,
3048,805,324,7,553,28,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,62983,
3048,804,332,1,547,8,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63009,
3049,804,311,9,559,8,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63045,
3049,804,311,47,566,14,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63077,
3050,803,329,10,611,10,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63103,
3050,802,339,1,591,13,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63139,
3050,802,342,4,566,9,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63171,
3050,801,335,13,585,9,65443,2119,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63197,
3051,801,348,12,580,0,65443,2119,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63233,
3051,801,359,12,592,6,65443,2119,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63265,
3051,802,348,26,591,6,65443,2119,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63291,
3050,803,356,13,591,5,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63327,
3050,803,363,12,597,31,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63359,
3050,803,366,19,600,10,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63385,
3049,803,363,4,604,27,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63421,
3049,802,366,15,592,0,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63457,
3049,803,355,13,612,0,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63483,
3049,804,364,9,608,8,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63509,
3048,806,337,7,615,5,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63545,
3047,809,323,12,611,10,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63577,
3046,810,351,12,612,0,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63603,
3046,812,321,21,629,13,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63639,
3046,813,310,10,632,13,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63671,
3047,813,307,15,612,10,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63697,
3048,812,316,6,642,5,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63733,
3047,812,303,9,649,6,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63765,
3047,812,292,24,642,9,65443,2118,65444,2065,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63791,
3045,812,278,21,633,6,65443,2118,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63827,
3045,812,265,22,658,8,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63859,
3044,813,268,10,659,5,65443,2117,65444,2064,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63885,
3045,814,259,6,646,0,65443,2117,65444,2064,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63921,
3046,814,257,19,638,6,65443,2118,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63957,
3047,814,271,9,658,0,65443,2118,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,63983,
3048,814,263,15,644,4,65443,2118,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64009,
3049,814,262,21,624,0,65443,2118,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64045,
3049,814,251,16,624,8,65443,2118,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64077,
3050,814,270,15,617,0,65443,2118,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64103,
3050,815,222,7,626,10,65443,2118,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64139,
3050,815,270,19,632,1,65443,2118,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64171,
3050,816,271,29,597,8,65443,2118,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64197,
3050,815,284,18,532,16,65443,2118,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64233,
3051,814,308,16,468,0,65443,2119,65444,2065,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64265,
3051,812,316,13,387,9,65443,2119,65444,2066,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64291,
3052,811,395,15,153,10,65443,2119,65444,2066,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64327,
3054,812,507,0,0,0,65443,2119,65444,2066,0,12058,0,10707,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64359,
3057,813,595,12,0,10,65443,2120,65444,2067,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64385,
3063,819,734,13,0,0,65443,2121,65444,2068,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64421,
3065,821,798,13,0,6,65444,2122,65444,2068,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64443,
3065,823,854,10,0,1,65444,2122,65444,2069,0,12058,0,10706,0,12227,0,10895,12352,1028,0,0,1000,0,0,10,64477,
3063,822,895,13,0,13,65443,2121,65444,2068,0,12058,0,10706,0,12228,0,10895,12352,1028,0,0,1000,0,0,10,64513,
3059,818,919,0,0,22,65443,2120,65444,2067,0,12058,0,10706,0,12228,0,10895,12352,1028,0,0,1000,0,0,10,64545,
3058,815,943,9,0,16,65443,2120,65444,2067,0,12058,0,10706,0,12228,0,10895,12352,1028,0,0,1000,0,0,10,64571,
3060,813,1001,16,0,2,65443,2121,65444,2067,0,12058,0,10706,0,12228,0,10895,12352,1028,0,0,1000,0,0,10,64607,
3063,815,1046,9,0,9,65443,2121,65444,2068,0,12058,0,10706,0,12228,0,10895,12352,1028,0,0,1000,0,0,10,64639,
3066,818,1081,15,0,14,65444,2122,65444,2069,0,12059,0,10706,0,12228,0,10895,12352,1028,0,0,1000,0,0,10,64665,
3067,824,1027,12,53,6,65444,2122,65444,2069,0,12058,0,10706,0,12229,0,10895,12352,1028,0,0,1000,0,0,10,64701,
3061,825,948,22,459,14,65443,2121,65444,2064,0,12058,0,10706,0,12244,0,10896,12352,1028,0,0,1000,0,0,10,64733,
3056,824,895,13,712,14,65443,2120,65443,2060,0,12058,0,10706,0,12255,0,10906,12352,1028,0,0,1000,0,0,10,64759,
3056,824,879,13,870,6,65443,2120,65443,2060,0,12058,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,64795,
3056,815,895,21,1038,0,65443,2120,65444,2060,0,12058,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,64827,
3059,811,897,9,1088,4,65443,2120,65444,2060,0,12058,0,10706,0,12255,0,10907,12352,1028,0,0,1000,0,0,10,64853,
3065,811,886,13,1136,25,65444,2122,65444,2062,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,64889,
3071,813,847,10,1127,25,65444,2123,65444,2063,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,64921,
3069,815,828,13,1102,0,65444,2122,65444,2062,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,64947,
3064,819,788,9,1100,10,65443,2121,65444,2061,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,64977,
3061,823,771,18,1056,4,65443,2121,65444,2061,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65013,
3058,824,747,12,1016,5,65443,2120,65444,2060,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65045,
3055,824,715,16,1012,6,65443,2119,65443,2059,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65071,
3055,824,727,19,1044,12,65443,2120,65443,2059,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65107,
3057,823,740,15,1044,9,65443,2120,65444,2060,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65139,
3058,823,657,9,1033,2,65443,2120,65444,2060,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65165,
3057,823,767,19,1041,6,65443,2120,65444,2060,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65201,
3056,824,748,12,1041,13,65443,2120,65444,2060,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65233,
3055,825,751,41,1036,1,65443,2120,65443,2059,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65259,
3053,827,724,16,1019,6,65443,2119,65443,2059,0,12058,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65295,
3052,829,716,22,1007,6,65443,2119,65443,2059,0,12058,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65327,
3052,830,684,13,978,10,65443,2119,65443,2059,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65353,
3052,831,630,7,965,0,65443,2119,65443,2059,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65389,
3051,832,575,10,908,2,65443,2119,65443,2059,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65421,
3050,832,519,15,908,0,65443,2119,65443,2058,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65447,
3050,833,515,7,905,12,65443,2118,65443,2058,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65477,
3049,834,494,19,902,6,65443,2118,65443,2058,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,10,65513,
3049,835,468,21,881,12,65443,2118,65443,2058,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,9,
3049,836,454,15,875,22,65443,2118,65443,2058,0,12059,0,10706,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,35,
3048,838,444,13,858,6,65443,2118,65443,2058,0,12059,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,71,
3048,840,452,0,854,13,65443,2118,65443,2058,0,12059,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,103,
3047,841,449,13,893,0,65443,2118,65443,2058,0,12059,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,129,
3045,844,444,27,849,14,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,165,
3044,846,452,16,846,6,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,197,
3044,848,467,15,840,6,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,223,
3043,849,460,10,840,0,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,259,
3043,851,467,4,807,0,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,291,
3043,851,489,16,851,8,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,317,
3043,851,499,13,840,17,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,353,
3042,850,494,16,872,0,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,385,
3042,849,518,12,866,0,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,411,
3042,848,523,4,878,18,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,441,
3043,847,526,16,877,0,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,477,
3043,847,532,16,883,1,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,509,
3043,847,534,9,884,10,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,535,
3043,848,564,19,880,9,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,571,
3042,848,524,16,887,0,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,603,
3042,848,564,15,887,25,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,629,
3042,848,564,19,867,2,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,665,
3042,848,577,10,887,13,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,697,
3042,849,572,12,907,8,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,723,
3042,849,571,9,927,12,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,759,
3042,850,579,13,939,13,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,791,
3043,850,579,16,934,4,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,817,
3043,849,575,16,962,9,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,853,
3043,848,606,21,956,12,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,885,
3043,848,564,19,957,4,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10908,12352,1028,0,0,1000,0,0,11,911,
3042,848,577,9,963,5,65443,2117,65443,2057,0,12058,0,10707,0,12255,0,10909,12352,1028,0,0,1000,0,0,11,941,
3042,849,563,15,957,31,65443,2117,65443,2056,0,12058,0,10707,0,12255,0,10919,12352,1028,0,0,1000,0,0,11,977,
3040,852,588,18,934,2,65443,2116,65444,2055,0,12058,0,10708,0,12255,0,10924,12352,1028,0,0,1000,0,0,11,1009,
3038,854,582,16,963,4,65443,2116,65444,2054,0,12058,0,10709,0,12255,0,10926,12352,1028,0,0,1000,0,0,11,1035,
3038,855,569,12,936,0,65443,2115,65444,2054,0,12058,0,10718,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1071,
3037,857,561,6,953,13,65443,2115,65444,2054,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1103,
3037,858,548,10,969,9,65443,2115,65444,2054,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1129,
3035,858,609,18,968,9,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1165,
3035,858,571,18,962,12,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1197,
3036,858,567,19,971,17,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1223,
3035,858,579,0,980,0,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1259,
3036,858,572,18,980,8,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1291,
3036,857,635,6,983,5,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1317,
3036,858,569,6,991,8,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1353,
3035,858,548,18,991,14,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1385,
3035,859,545,16,1006,8,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1411,
3035,858,542,13,975,16,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1441,
3034,858,542,6,995,6,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1477,
3034,858,542,15,997,0,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1509,
3035,858,551,16,1007,5,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1535,
3035,858,540,12,1000,8,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1571,
3034,858,550,21,980,16,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1603,
3034,858,539,12,963,16,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1629,
3034,859,550,19,940,0,65443,2114,65443,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1665,
3033,860,551,15,912,2,65443,2114,65443,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1697,
3032,860,531,50,901,9,65443,2114,65443,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1723,
3032,861,495,0,896,45,65443,2114,65443,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1759,
3032,861,486,15,899,6,65443,2114,65443,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1791,
3031,861,457,13,880,13,65443,2113,65443,2052,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1817,
3031,861,422,9,927,0,65443,2113,65443,2052,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1853,
3031,861,347,13,969,17,65443,2113,65443,2052,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1875,
3031,861,401,19,969,0,65443,2113,65443,2052,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1907,
3031,860,443,10,986,1,65443,2113,65443,2052,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1943,
3032,859,409,1,981,10,65443,2114,65443,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,1977,
3034,858,422,16,1048,1,65443,2114,65443,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2003,
3036,856,455,16,946,16,65443,2114,65444,2053,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2039,
3038,853,470,9,1056,14,65443,2115,65444,2054,0,12058,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2071,
3040,851,494,0,1079,8,65443,2115,65444,2054,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2097,
3042,849,510,21,1056,0,65443,2116,65444,2055,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2133,
3043,848,510,13,1056,2,65443,2116,65444,2055,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2165,
3044,849,540,10,1033,9,65443,2116,65444,2055,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2191,
3043,850,503,22,1068,1,65443,2116,65444,2055,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2227,
3043,851,489,9,1076,0,65443,2116,65444,2055,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2259,
3043,852,481,32,1054,13,65443,2116,65444,2055,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2285,
3042,852,475,13,1076,12,65443,2116,65444,2055,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2321,
3042,852,476,10,1054,2,65443,2116,65444,2055,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2353,
3042,851,476,6,1070,5,65443,2116,65444,2055,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2379,
3043,850,481,15,1013,8,65443,2116,65444,2055,0,12059,0,10717,0,12255,0,10929,12352,1028,0,0,1000,0,0,11,2415,
